date,temp,wind,rainfall,humidity
20080702,30.6,8.7,54.5,55.4
20080703,13.9,17.5,0.0,35.16
20080704,31.2,13.96,0.4,28.73
20080705,37.6,6.75,47.6,50.1
20080706,10.3,0.41,0.0,41.07
20080707,21.6,6.91,0.0,34.35
20080708,32.3,18.75,23.6,38.29
20080709,16.3,6.35,53.1,62.54
20080710,30.0,13.19,0.0,29.09
20080711,14.0,6.8,3.5,39.28
20080712,16.6,12.0,29.7,49.14
20080713,31.6,16.08,58.3,55.89
20080714,31.3,1.61,49.2,54.56
20080715,37.5,8.83,25.3,38.54
20080716,25.9,9.74,39.6,50.17
20080717,22.5,12.05,52.2,57.65
20080718,36.5,3.39,45.2,50.19
20080719,32.4,13.76,0.0,27.76
20080720,26.6,3.12,0.0,32.39
20080721,32.2,4.94,44.8,51.41
20080722,35.4,11.23,5.6,29.99
20080723,16.5,5.63,3.9,38.72
20080724,20.1,15.44,42.6,53.53
20080725,12.3,1.66,0.0,39.13
20080726,32.8,16.85,50.5,50.83
20080727,23.8,0.77,25.2,47.08
20080728,37.3,6.16,0.0,26.85
20080729,23.4,7.65,0.0,33.5
20080730,21.3,13.2,2.1,33.44
20080731,28.0,16.0,27.5,42.05
20080801,17.2,11.24,10.6,40.76
20080802,21.8,5.03,0.0,35.54
20080803,31.2,3.7,34.1,47.97
20080804,32.6,2.45,55.9,58.29
20080805,24.2,16.92,555.0,58.38
20080806,38.3,8.14,0.0,27.01
20080807,13.0,3.02,57.4,67.21
20080808,29.2,13.65,4.8,32.03
20080809,39.7,7.76,29.7,40.82
20080810,13.0,6.75,51.6,64.14
20080811,36.9,4.88,35.9,45.62
20080812,13.5,13.27,30.4,52.01
20080813,22.9,12.75,20.4,43.4
20080814,32.9,9.37,0.0,29.73
20080815,15.3,12.34,24.8,49.09
20080816,24.9,9.33,39.9,52.46
20080817,36.2,0.91,0.0,29.93
20080818,17.9,14.52,27.5,47.88
20080819,38.7,1.77,0.0,28.48
20080820,15.1,3.67,32.2,53.86
20080821,22.6,13.8,0.0,32.96
20080822,36.1,10.26,29.1,41.4
20080823,28.2,7.67,36.8,49.61
20080824,30.0,9.68,51.7,55.73
20080825,13.0,18.42,0.0,36.31
20080826,26.0,3.63,31.0,48.51
20080827,20.1,0.43,0.0,37.05
20080828,26.8,2.9,0.0,33.53
20080829,26.2,11.94,51.9,56.88
20080830,23.8,12.02,50.3,57.0
20080831,18.5,18.77,0.0,33.88
20080901,10.1,2.22,35.8,59.92
20080902,37.9,9.73,0.0,28.46
20080903,11.3,14.13,52.5,64.71
20080904,33.1,11.12,9.8,34.3
20080905,24.1,18.71,0.0,31.95
20080906,39.1,11.51,33.6,43.08
20080907,39.0,19.25,53.9,51.03
20080908,21.0,14.05,18.7,43.33
20080909,35.7,15.69,48.0,50.63
20080910,19.9,2.84,59.8,66.59
20080911,30.9,7.45,8.5,36.04
20080912,21.5,7.01,48.8,59.43
20080913,39.6,17.45,0.0,25.49
20080914,19.1,3.86,0.0,38.33
20080915,31.9,3.42,56.9,59.39
20080916,37.1,12.35,28.1,41.41
20080917,24.4,6.4,0.0,34.6
20080918,24.1,15.09,57.3,60.87
20080919,12.9,8.25,22.5,50.76
20080920,17.4,12.45,0.0,36.64
20080921,19.4,11.45,49.7,59.99
20080922,11.5,11.6,33.4,55.87
20080923,15.9,11.52,0.0,37.79
20080924,18.0,5.84,40.0,57.53
20080925,323.0,4.12,27.0,45.22
20080926,35.3,17.36,41.8,47.21
20080927,11.8,7.8,9.0,45.07
20080928,22.5,14.98,0.0,33.73
20080929,13.4,2.31,43.2,61.61
20080930,14.3,15.11,7.9,41.32
20081001,35.5,6.98,0.0,30.45
20081002,16.3,12.07,33.1,54.67
20081003,39.2,13.49,0.0,27.41
20081004,10.0,19.44,0.0,39.87
20081005,33.7,3.19,29.9,47.05
20081006,24.5,8.95,0.0,35.62
20081007,38.0,0.43,2.0,32.75
20081008,32.3,15.31,0.9,30.9
20081009,32.4,16.22,37.8,48.29
20081010,33.0,12.67,0.0,30.25
20081011,28.2,5.25,0.0,34.11
20081012,32.8,5.63,0.0,32.5
20081013,39.8,15.39,0.0,27.25
20081014,35.4,7.59,0.0,31.18
20081015,24.0,12.33,0.0,35.07
20081016,30.0,8.53,0.0,32.99
20081017,32.0,11.55,0.0,31.66
20081018,36.1,4.36,57.7,58.93
20081019,18.0,16.93,0.0,36.65
20081020,24.3,10.2,0.0,34.86
20081021,35.1,19.18,0.0,28.79
20081022,10.3,18.55,0.0,39.58
20081023,31.6,10.2,39.2,50.47
20081024,33.4,10.67,0.0,30.78
20081025,16.5,15.55,43.7,58.25
20081026,13.2,13.94,0.0,39.49
20081027,39.2,13.98,0.0,27.66
20081028,10.9,3.31,0.0,42.65
20081029,27.0,4.17,0.0,35.43
20081030,22.4,19.48,53.6,60.01
20081031,30.0,11.9,0.0,31.82
20081101,22.6,4.12,0.0,37.98
20081102,29.0,11.97,0.0,34.13
20081103,34.1,5.46,24.5,44.92
20081104,11.7,0.69,0.0,44.02
20081105,16.1,5.12,0.0,40.83
20081106,13.8,7.54,0.0,41.47
20081107,13.7,3.05,0.0,42.38
20081108,21.3,14.07,45.3,57.99
20081109,11.8,6.62,0.0,42.36
20081110,27.1,19.22,0.0,33.29
20081111,34.5,18.6,0.0,29.61
20081112,23.3,0.79,0.0,39.13
20081113,38.6,2.81,0.0,31.65
20081114,37.4,3.92,0.0,31.83
20081115,34.2,12.3,6.1,33.99
20081116,26.6,17.9,43.7,54.02
20081117,38.0,14.8,0.0,29.45
20081118,10.1,3.53,0.0,44.09
20081119,34.7,12.51,0.0,30.77
20081120,13.8,10.39,0.0,41.15
20081121,14.5,2.01,45.6,64.59
20081122,35.2,6.25,0.0,31.78
20081123,34.0,18.2,16.6,37.69
20081124,39.1,14.65,0.0,28.13
20081125,13.7,14.96,0.0,40.02
20081126,37.1,1.25,0.0,32.88
20081127,31.3,15.3,0.0,32.11
20081128,14.8,19.32,54.5,64.23
20081129,379.0,13.01,0.0,29.84
20081130,31.0,7.52,0.0,34.29
20081201,29.5,4.5,45.8,58.06
20081202,37.3,4.01,0.0,33.02
20081203,25.6,7.73,22.1,47.31
20081204,38.0,16.97,4.1,31.53
20081205,26.1,12.53,0.0,36.28
20081206,19.5,7.51,0.0,39.82
20081207,39.0,15.19,0.0,29.93
20081208,26.4,13.87,0.0,34.94
20081209,19.1,0.54,0.0,41.41
20081210,19.7,1.86,6.2,43.8
20081211,29.8,4.54,0.0,36.39
20081212,16.8,15.45,0.0,39.6
20081213,35.6,19.29,0.0,30.33
20081214,33.3,17.51,53.1,56.48
20081215,31.2,16.06,0.0,33.22
20081216,17.7,15.16,0.0,38.56
20081217,16.3,6.22,17.9,49.85
20081218,20.1,2.34,0.0,41.14
20081219,33.3,8.11,17.8,42.18
20081220,15.8,11.13,37.3,58.97
20081221,20.8,0.9,33.5,57.02
20081222,27.3,13.36,1.6,36.29
20081223,10.4,6.25,0.0,44.34
20081224,17.2,3.16,0.0,41.71
20081225,31.3,8.31,0.0,34.88
20081226,33.8,7.74,0.0,33.32
20081227,29.1,0.19,29.8,51.81
20081228,30.3,11.65,0.0,33.82
20081229,32.3,14.66,0.0,32.48
20081230,21.5,10.14,0.0,38.02
20081231,31.1,17.79,0.0,32.37
20090101,18.9,15.12,0.0,27.09
20090102,31.6,6.77,0.0,23.94
20090103,37.7,7.77,0.0,21.16
20090104,19.7,18.53,0.0,26.57
20090105,39.4,4.8,0.0,20.99
20090106,12.6,2.02,0.0,32.96
20090107,11.5,13.73,0.0,31.28
20090108,23.6,17.58,0.0,25.01
20090109,24.1,18.59,0.0,24.11
20090110,22.2,18.11,0.0,25.1
20090111,24.1,10.6,38.0,44.89
20090112,31.9,14.87,0.0,21.66
20090113,33.0,14.67,0.0,21.69
20090114,39.1,4.5,0.0,21.22
20090115,39.4,17.85,0.0,17.5
20090116,10.5,17.62,54.8,57.47
20090117,30.1,18.36,0.0,22.01
20090118,35.1,0.03,17.1,31.5
20090119,33.2,2.69,0.0,24.05
20090120,28.2,13.69,0.0,23.39
20090121,21.1,13.68,0.0,27.26
20090122,31.1,7.08,0.0,24.2
20090123,29.3,0.82,9.9,30.81
20090124,31.2,8.18,20.1,33.28
20090125,34.3,7.32,0.0,22.3
20090126,17.9,1.18,0.0,30.96
20090127,20.4,9.47,29.9,42.81
20090128,21.7,3.82,0.0,28.59
20090129,34.6,1.77,0.0,23.15
20090130,15.0,6.48,44.6,53.08
20090131,29.7,9.22,59.0,52.11
20090201,28.6,9.5,0.0,25.27
20090202,12.4,16.59,0.0,31.06
20090203,28.2,7.04,0.0,26.2
20090204,23.4,5.98,0.0,28.89
20090205,28.3,19.05,0.0,23.32
20090206,31.0,15.19,0.0,23.09
20090207,31.6,19.58,0.0,22.05
20090208,24.6,2.72,0.0,28.68
20090209,15.9,3.47,0.0,32.19
20090210,19.8,17.83,0.0,27.88
20090211,16.8,12.99,53.6,55.19
20090212,12.1,17.09,0.0,30.74
20090213,18.1,6.79,0.0,30.81
20090214,26.3,10.36,9.3,30.28
20090215,25.8,10.8,16.5,34.52
20090216,20.8,18.82,40.9,46.62
20090217,38.2,6.43,0.0,21.33
20090218,30.1,9.87,0.0,24.23
20090219,33.9,7.44,0.0,23.09
20090220,31.7,14.55,0.0,22.58
20090221,24.4,5.81,0.0,27.98
20090222,13.9,5.88,0.0,32.66
20090223,18.2,8.18,46.9,53.07
20090224,25.4,7.16,0.0,26.96
20090225,29.0,10.88,22.8,36.09
20090226,13.1,19.42,0.0,30.05
20090227,38.5,17.53,0.0,19.2
20090228,14.3,7.0,0.0,32.81
20090301,18.9,5.08,0.0,31.57
20090302,38.0,5.53,17.7,31.5
20090303,30.8,6.62,0.0,26.49
20090304,38.6,14.19,0.0,21.27
20090305,20.1,13.3,0.0,29.15
20090306,20.8,12.57,0.0,29.56
20090307,39.9,0.01,0.0,23.37
20090308,17.5,15.11,0.0,29.84
20090309,30.6,6.01,0.0,26.27
20090310,26.3,15.53,0.0,25.61
20090311,24.7,17.48,0.0,26.09
20090312,16.5,17.01,0.0,29.88
20090313,197.0,4.05,0.0,31.71
20090314,24.1,14.32,0.0,27.46
20090315,39.0,6.24,0.0,22.72
20090316,18.8,8.09,0.0,31.59
20090317,23.1,2.04,0.0,30.82
20090318,39.8,12.8,40.2,39.92
20090319,23.2,5.02,0.0,29.84
20090320,17.3,5.97,0.0,32.06
20090321,26.5,15.74,0.0,26.28
20090322,28.2,4.42,30.3,41.85
20090323,31.8,14.0,44.2,45.63
20090324,29.8,12.88,26.0,37.42
20090325,17.3,17.25,0.0,29.58
20090326,11.8,11.5,0.0,33.2
20090327,13.3,8.6,0.0,33.88
20090328,15.1,16.48,20.2,40.75
20090329,35.7,19.96,0.0,20.96
20090330,19.3,14.38,0.0,29.08
20090331,22.3,14.61,0.0,28.43
20090401,36.2,13.58,59.9,51.39
20090402,39.6,0.27,0.0,24.47
20090403,17.9,17.14,35.4,47.29
20090404,37.0,17.15,26.7,34.71
20090405,39.0,5.21,0.0,23.77
20090406,15.2,6.95,0.0,33.8
20090407,27.1,13.0,17.9,35.92
20090408,30.1,16.66,0.0,24.68
20090409,28.7,10.07,18.3,36.13
20090410,13.1,13.3,34.3,49.82
20090411,20.1,1.17,0.9,33.2
20090412,32.5,19.18,0.0,23.73
20090413,39.4,13.29,26.9,34.54
20090414,37.2,7.86,0.0,23.65
20090415,27.7,10.54,0.0,27.23
20090416,27.7,7.37,2.7,29.81
20090417,17.4,5.27,22.0,44.38
20090418,18.3,2.26,1.2,34.23
20090419,18.1,8.03,0.0,32.84
20090420,18.2,0.56,47.1,56.84
20090421,12.0,10.92,37.9,53.01
20090422,24.2,8.1,21.8,40.68
20090423,30.0,12.11,6.2,29.1
20090424,19.4,15.81,7.7,33.52
20090425,12.0,6.74,3.5,37.29
20090426,27.7,17.07,58.1,53.84
20090427,28.0,0.31,53.9,55.48
20090428,15.2,11.51,0.0,32.76
20090429,10.4,16.63,0.0,33.75
20090430,37.4,17.59,0.0,22.11
20090501,37.1,8.34,44.9,46.82
20090502,21.5,6.55,12.2,37.97
20090503,32.0,15.75,11.1,30.38
20090504,21.1,17.77,35.5,46.7
20090505,16.9,18.27,58.2,59.82
20090506,12.2,8.51,4.7,38.39
20090507,21.7,17.14,12.8,35.46
20090508,36.4,0.85,0.0,27.4
20090509,18.8,5.63,16.4,41.19
20090510,28.4,4.63,54.6,55.94
20090511,33.4,17.94,0.0,24.77
20090512,11.8,4.6,22.8,47.91
20090513,30.8,18.96,55.0,51.5
20090514,16.1,18.57,30.2,46.29
20090515,23.7,0.94,0.0,32.92
20090516,22.6,1.54,48.3,56.25
20090517,11.0,5.22,0.0,37.35
20090518,19.0,14.06,57.4,59.52
20090519,15.9,11.17,34.2,50.69
20090520,38.7,3.12,9.8,30.33
20090521,21.6,18.09,8.5,33.42
20090522,23.9,2.62,39.5,51.27
20090523,35.4,18.85,36.5,40.57
20090524,28.3,16.52,39.4,45.94
20090525,21.9,14.87,0.0,30.55
20090526,12.6,0.89,51.0,61.72
20090527,35.7,18.6,40.1,42.66
20090528,31.4,11.17,40.9,45.94
20090529,23.5,5.86,0.0,31.27
20090530,21.9,9.77,38.5,49.61
20090531,37.9,18.94,3.0,23.21
20090601,23.6,13.66,0.0,30.72
20090602,11.2,18.08,7.2,38.4
20090603,37.2,0.86,39.5,46.29
20090604,34.9,4.25,0.0,27.84
20090605,23.5,11.6,51.0,55.59
20090606,25.1,4.69,8.7,36.44
20090607,35.7,1.62,0.0,28.07
20090608,31.5,18.62,7.5,29.88
20090609,25.5,15.81,0.0,28.93
20090610,34.5,19.43,35.7,42.09
20090611,14.7,8.78,10.2,41.05
20090612,21.4,11.15,35.0,48.84
20090613,39.4,6.59,0.0,25.23
20090614,19.2,5.58,0.0,34.66
20090615,10.2,17.44,2.5,36.91
20090616,35.4,13.68,22.3,35.76
20090617,22.6,10.35,37.5,49.68
20090618,23.3,10.05,0.0,31.9
20090619,31.7,13.41,13.0,33.75
20090620,38.3,14.71,27.2,37.13
20090621,13.9,15.83,55.0,60.87
20090622,306.0,15.01,46.9,49.74
20090623,31.2,0.69,46.1,52.79
20090624,15.1,1.97,12.0,42.64
20090625,33.2,15.75,58.4,53.57
20090626,15.2,11.74,34.8,51.28
20090627,28.5,8.18,0.0,29.9
20090628,30.9,19.39,30.5,41.07
20090629,19.0,6.4,13.0,40.92
20090630,25.0,15.66,30.1,43.61
20090701,14.7,19.47,32.2,50.22
20090702,39.9,12.11,40.8,44.75
20090703,14.7,4.89,42.4,57.87
20090704,16.9,11.8,25.1,47.12
20090705,17.8,14.71,0.0,34.09
20090706,38.9,10.66,22.5,36.27
20090707,12.0,7.43,25.0,50.51
20090708,14.0,2.16,29.0,52.45
20090709,31.9,15.16,19.0,37.13
20090710,32.0,9.71,14.9,36.23
20090711,31.3,15.36,0.0,28.23
20090712,215.0,3.3,50.2,59.41
20090713,37.5,8.55,53.4,52.3
20090714,12.2,7.4,38.5,56.5
20090715,10.5,13.72,0.0,38.06
20090716,29.0,7.98,40.2,49.61
20090717,23.3,2.11,1.6,35.4
20090718,18.8,10.46,50.3,59.26
20090719,18.9,19.67,53.4,57.92
20090720,39.1,17.99,1.9,24.87
20090721,18.7,11.27,0.0,33.99
20090722,18.8,2.72,22.8,47.68
20090723,16.8,1.52,53.7,63.67
20090724,10.7,18.42,0.0,36.01
20090725,12.6,11.84,16.6,44.66
20090726,25.9,16.1,40.0,52.84
20090727,16.5,19.86,0.0,33.95
20090728,32.4,16.7,0.0,26.59
20090729,31.8,3.89,40.4,50.1
20090730,17.6,2.02,0.0,36.8
20090731,19.6,1.54,55.4,62.86
20090801,28.7,1.39,3.2,34.31
20090802,26.3,14.64,39.8,49.93
20090803,10.3,13.28,58.3,66.6
20090804,18.1,0.58,53.8,64.32
20090805,23.3,15.25,5.6,35.24
20090806,28.8,10.43,39.9,50.51
20090807,25.1,11.16,39.6,51.37
20090808,32.3,15.64,58.6,56.19
20090809,12.1,19.69,0.0,36.72
20090810,36.7,9.4,0.0,27.59
20090811,12.0,18.46,56.8,64.01
20090812,22.4,12.77,14.6,40.59
20090813,36.7,18.77,23.5,36.53
20090814,33.7,14.61,0.0,28.27
20090815,10.7,16.57,0.0,38.29
20090816,18.6,19.37,6.4,37.03
20090817,21.1,14.25,14.3,40.72
20090818,20.4,9.75,2.6,36.25
20090819,10.8,19.54,56.6,64.01
20090820,10.4,10.83,0.0,38.86
20090821,27.6,10.23,13.3,38.4
20090822,18.8,1.53,10.4,43.1
20090823,10.8,9.36,10.3,44.69
20090824,10.2,7.23,0.0,40.23
20090825,37.5,6.03,12.8,34.41
20090826,23.8,10.7,3.4,34.81
20090827,36.3,3.36,0.0,28.91
20090828,33.5,19.81,30.5,41.91
20090829,20.8,10.32,52.4,59.87
20090830,39.1,18.99,24.3,36.32
20090831,29.0,14.62,0.0,29.8
20090901,34.9,9.6,0.0,29.57
20090902,14.8,8.09,1.8,39.84
20090903,20.5,12.64,57.6,63.16
20090904,15.7,4.25,38.7,58.3
20090905,16.2,13.12,5.9,39.98
20090906,20.6,14.56,41.2,55.03
20090907,19.5,15.91,21.5,45.1
20090908,21.8,3.05,36.8,54.21
20090909,16.3,18.59,50.5,60.28
20090910,30.1,18.11,12.6,35.59
20090911,12.2,15.68,5.1,40.66
20090912,12.9,12.67,48.2,61.45
20090913,25.8,15.54,49.4,56.4
20090914,27.2,12.67,42.0,52.23
20090915,12.9,13.74,16.2,46.3
20090916,37.5,6.01,3.6,31.1
20090917,17.6,19.54,49.6,58.6
20090918,14.3,7.09,50.1,63.07
20090919,15.9,2.48,34.1,55.75
20090920,12.5,3.33,6.8,44.67
20090921,17.5,19.03,0.0,35.43
20090922,11.3,18.59,0.0,38.25
20090923,19.4,6.3,46.2,59.86
20090924,36.3,16.95,24.2,39.36
20090925,14.3,4.21,59.3,68.6
20090926,38.3,17.41,34.4,42.75
20090927,27.2,6.77,9.9,38.06
20090928,19.3,19.8,32.0,50.08
20090929,25.9,12.03,7.4,36.97
20090930,11.8,14.34,51.2,63.14
20091001,20.9,4.09,0.0,38.01
20091002,29.7,15.11,0.0,32.05
20091003,19.1,18.61,50.6,60.34
20091004,20.2,19.19,0.0,34.83
20091005,33.4,10.09,0.0,31.31
20091006,19.7,18.94,0.0,35.27
20091007,30.1,18.66,0.0,30.69
20091008,32.0,14.67,0.0,30.92
20091009,26.3,8.57,0.0,34.88
20091010,10.8,0.68,0.0,43.19
20091011,20.0,7.33,0.0,37.67
20091012,15.4,11.29,0.0,38.58
20091013,23.9,6.0,0.0,36.59
20091014,35.2,6.19,0.0,31.11
20091015,128.0,14.28,0.0,39.88
20091016,25.8,5.14,0.0,35.22
20091017,38.5,14.92,0.0,27.7
20091018,11.5,14.22,20.9,49.72
20091019,26.9,7.81,0.0,34.66
20091020,10.4,9.8,0.0,41.16
20091021,17.9,13.96,0.0,37.2
20091022,38.4,8.03,0.0,29.06
20091023,39.5,3.97,44.0,50.96
20091024,38.8,9.86,0.0,28.59
20091025,34.4,19.7,57.1,56.14
20091026,39.0,10.39,47.2,51.55
20091027,26.4,19.75,0.0,31.82
20091028,16.1,14.23,59.6,66.93
20091029,32.5,16.5,19.8,39.24
20091030,28.8,6.02,0.0,34.43
20091031,22.3,0.57,0.0,38.37
20091101,29.6,7.46,0.0,34.51
20091102,36.5,2.68,0.0,32.89
20091103,18.3,5.56,54.0,66.24
20091104,30.6,19.01,0.0,31.25
20091105,15.8,10.87,0.0,40.19
20091106,31.7,0.83,1.3,35.51
20091107,35.3,7.53,32.8,47.56
20091108,13.8,11.69,0.0,40.57
20091109,32.3,15.06,0.0,31.71
20091110,38.0,11.15,50.5,54.02
20091111,24.7,18.1,0.0,34.64
20091112,12.1,15.54,0.0,40.55
20091113,14.7,8.51,0.0,41.39
20091114,14.9,6.62,0.0,40.94
20091115,33.7,4.15,0.0,33.62
20091116,21.3,15.25,0.0,36.27
20091117,35.2,13.96,0.0,30.2
20091118,25.0,5.42,0.0,36.61
20091119,27.4,12.64,38.6,52.76
20091120,27.1,8.73,57.8,62.68
20091121,39.8,6.65,0.0,29.59
20091122,15.7,7.63,0.0,40.77
20091123,35.5,14.63,12.0,35.69
20091124,10.2,0.83,24.4,56.12
20091125,31.1,10.29,58.9,61.08
20091126,13.9,9.01,0.0,41.53
20091127,23.1,16.99,0.0,35.44
20091128,17.7,12.69,26.0,51.51
20091129,26.8,2.07,57.1,64.82
20091130,36.5,11.31,0.0,30.59
20091201,23.8,17.97,30.3,50.37
20091202,13.7,11.52,0.0,41.59
20091203,28.2,11.77,0.0,35.35
20091204,34.0,4.58,0.0,34.13
20091205,11.4,1.07,0.0,45.51
20091206,35.5,19.33,43.5,51.0
20091207,28.4,5.22,0.0,36.74
20091208,39.2,18.64,0.0,28.97
20091209,25.1,17.97,0.0,35.31
20091210,35.2,1.22,0.0,34.45
20091211,39.3,10.54,0.0,30.09
20091212,22.8,11.74,0.0,37.12
20091213,10.7,5.54,0.0,44.12
20091214,25.0,15.62,0.0,35.54
20091215,10.5,8.99,0.0,43.8
20091216,33.9,12.54,0.0,31.94
20091217,30.1,0.49,0.0,37.01
20091218,21.8,19.81,17.4,44.28
20091219,24.4,11.86,34.7,52.97
20091220,14.5,18.67,0.0,39.3
20091221,22.2,8.75,0.0,38.92
20091222,15.6,6.6,0.0,41.85
20091223,23.7,10.99,0.0,36.91
20091224,14.4,15.4,42.4,61.13
20091225,12.7,17.8,0.0,41.09
20091226,31.6,0.21,28.4,49.71
20091227,22.3,19.02,0.0,36.28
20091228,29.0,1.93,51.0,61.83
20091229,29.0,0.65,0.0,37.29
20091230,29.9,3.34,0.0,36.2
20091231,17.8,0.59,0.0,42.29
20100101,39.5,6.84,0.0,20.3
20100102,29.7,19.08,35.9,38.71
20100103,19.5,5.58,0.0,28.95
20100104,38.0,1.74,0.0,22.14
20100105,29.2,175.2,0.0,22.1
20100106,29.1,19.37,16.2,30.06
20100107,25.4,17.36,0.0,23.78
20100108,14.0,147.79999999999998,0.0,30.03
20100109,29.9,0.26,36.4,43.68
20100110,36.0,13.65,0.0,20.46
20100111,32.8,2.22,0.0,24.51
20100112,34.3,11.79,0.0,21.41
20100113,17.7,3.45,43.2,51.43
20100114,24.3,15.79,0.0,24.58
20100115,13.3,19.75,0.0,29.07
20100116,23.8,6.21,0.0,27.64
20100117,25.8,18.6,51.7,48.76
20100118,16.8,7.24,27.5,43.0
20100119,34.7,1.17,25.2,35.66
20100120,33.4,2.79,0.0,23.8
20100121,19.9,7.82,0.0,28.37
20100122,10.6,3.52,0.0,33.52
20100123,17.4,15.65,0.0,28.54
20100124,29.5,17.72,31.7,37.3
20100125,19.1,11.41,0.0,27.83
20100126,33.6,13.93,0.0,21.09
20100127,36.7,7.17,0.0,21.8
20100128,39.9,11.12,0.0,19.31
20100129,39.6,0.9,34.7,38.04
20100130,14.4,9.71,0.0,31.01
20100131,24.3,2.87,0.0,28.33
20100201,30.0,6.83,0.0,25.87
20100202,203.0,7.97,3.9,31.3
20100203,17.4,13.66,0.0,30.0
20100204,11.4,10.32,0.0,32.88
20100205,10.2,14.97,0.0,32.07
20100206,12.7,10.1,12.5,38.0
20100207,31.0,0.7,53.7,52.4
20100208,37.8,10.51,0.0,21.25
20100209,11.4,4.13,0.0,34.69
20100210,27.7,18.18,0.0,24.04
20100211,26.5,11.55,0.0,26.12
20100212,16.2,17.71,54.2,55.15
20100213,37.9,4.7,0.0,22.47
20100214,23.3,2.87,0.0,29.12
20100215,36.6,19.27,0.0,19.43
20100216,27.1,16.84,0.0,24.53
20100217,17.8,11.96,0.0,30.07
20100218,26.0,14.05,0.0,25.81
20100219,18.5,13.51,0.0,28.96
20100220,12.8,10.05,0.0,32.72
20100221,11.0,26.0,13.7,41.43
20100222,37.4,8.62,0.0,22.08
20100223,13.7,6.93,0.0,32.91
20100224,33.7,14.52,0.0,21.69
20100225,32.6,8.35,45.5,45.73
20100226,23.5,18.25,0.0,25.48
20100227,27.0,8.78,0.0,26.46
20100228,22.7,11.81,45.2,49.44
20100301,13.9,8.64,0.0,32.9
20100302,28.2,9.81,12.6,32.85
20100303,16.6,12.53,0.0,31.13
20100304,17.6,18.31,27.2,42.41
20100305,17.3,15.28,0.0,30.01
20100306,17.3,0.71,0.0,33.37
20100307,22.3,7.2,0.0,29.35
20100308,17.4,13.29,14.3,37.11
20100309,28.7,17.63,0.0,24.67
20100310,27.4,6.55,0.0,27.85
20100311,36.9,1.9,0.0,24.62
20100312,28.7,5.78,11.6,32.64
20100313,39.8,16.92,5.7,22.79
20100314,19.6,18.16,15.5,35.76
20100315,24.4,6.6,10.8,33.7
20100316,37.9,14.7,0.0,20.71
20100317,21.8,9.68,0.0,29.23
20100318,22.7,13.1,0.0,28.6
20100319,13.6,9.84,0.0,33.45
20100320,39.8,14.28,0.0,20.29
20100321,31.9,7.05,41.2,45.5
20100322,20.7,6.49,0.0,30.54
20100323,16.0,17.56,0.0,29.95
20100324,22.3,18.07,0.0,27.22
20100325,25.9,19.19,0.0,25.49
20100326,21.0,15.78,3.8,30.29
20100327,24.0,5.1,0.0,29.6
20100328,33.0,17.64,0.0,22.61
20100329,36.0,3.78,26.2,36.64
20100330,17.4,7.39,0.0,31.96
20100331,21.4,17.88,0.0,27.71
20100401,26.9,17.7,41.1,45.61
20100402,24.4,6.8,24.4,41.66
20100403,18.7,4.34,51.2,57.67
20100404,13.8,8.44,10.3,38.91
20100405,29.8,5.36,47.3,50.18
20100406,29.0,15.47,32.6,41.59
20100407,21.3,15.56,43.7,49.98
20100408,28.4,2.86,21.5,39.38
20100409,16.5,0.16,36.8,52.44
20100410,17.9,10.09,18.8,41.21
20100411,35.9,9.72,14.7,30.95
20100412,33.0,17.13,15.9,31.24
20100413,36.8,11.11,2.8,24.6
20100414,24.5,14.93,56.5,54.76
20100415,13.5,8.93,0.0,34.62
20100416,28.1,16.64,11.5,31.74
20100417,37.6,5.01,54.6,50.49
20100418,10.7,4.57,14.6,43.29
20100419,26.8,11.63,33.7,44.28
20100420,24.9,11.07,45.0,49.92
20100421,34.0,10.57,47.1,47.21
20100422,38.6,2.86,7.8,28.63
20100423,29.8,18.26,20.1,34.74
20100424,36.2,7.95,0.0,24.45
20100425,15.5,4.29,0.0,34.33
20100426,21.9,11.49,0.0,29.75
20100427,15.8,13.82,53.6,57.77
20100428,33.5,16.16,47.9,46.76
20100429,16.9,12.94,22.0,42.79
20100430,39.3,11.41,19.2,31.39
20100501,14.2,4.99,0.0,36.29
20100502,15.7,8.4,16.4,42.02
20100503,16.2,19.78,32.5,47.09
20100504,22.5,9.47,9.8,35.44
20100505,22.5,4.29,23.4,43.71
20100506,33.4,9.23,0.0,25.95
20100507,17.4,6.0,3.0,35.8
20100508,37.0,13.95,281.0,37.21
20100509,14.3,17.48,0.0,33.27
20100510,33.7,5.71,0.0,27.0
20100511,18.2,0.77,13.1,41.0
20100512,18.8,9.69,25.0,44.96
20100513,26.2,5.15,18.2,39.71
20100514,34.9,2.27,0.0,27.03
20100515,30.1,8.92,41.9,48.52
20100516,15.4,17.43,14.8,40.02
20100517,39.9,16.62,0.4,22.31
20100518,31.7,5.09,0.0,28.13
20100519,39.1,0.38,6.0,28.9
20100520,18.6,3.03,43.9,55.55
20100521,12.0,17.6,10.7,39.65
20100522,14.2,3.55,45.4,57.96
20100523,22.1,7.6,0.0,32.2
20100524,15.8,4.2,43.5,55.88
20100525,11.5,16.32,0.0,34.8
20100526,39.3,14.56,11.5,28.4
20100527,23.7,0.82,0.0,32.64
20100528,26.0,17.58,0.0,27.55
20100529,27.2,17.97,22.1,37.57
20100530,13.7,13.99,0.0,34.42
